-15.418,-13.264,28.017,18.614,19.027,23.945,31.038,33.819,23.778
-15.194,-13.784,29.151,18.945,18.767,23.43,30.427,34.16,24.635
-14.829,-14.262,30.256,19.357,18.538,22.933,29.809,34.37,25.547
-14.327,-14.684,31.307,19.856,18.342,22.452,29.187,34.45,26.499
-13.696,-15.036,32.278,20.446,18.181,21.989,28.566,34.405,27.475
-12.947,-15.302,33.145,21.128,18.059,21.545,27.95,34.245,28.46
-12.1,-15.464,33.886,21.899,17.979,21.12,27.342,33.984,29.433
-11.179,-15.505,34.483,22.757,17.945,20.715,26.743,33.635,30.369
-10.214,-15.418,34.927,23.694,17.961,20.331,26.156,33.214,31.247
-9.232,-15.194,35.214,24.702,18.032,19.969,25.582,32.732,32.047
-8.2569,-14.829,35.344,25.769,18.162,19.63,25.021,32.201,32.752
-7.3112,-14.327,35.325,26.881,18.355,19.315,24.475,31.633,33.347
-6.4149,-13.696,35.167,28.017,18.614,19.027,23.945,31.038,33.819
-5.585,-12.947,34.89,29.151,18.945,18.767,23.43,30.427,34.16
-4.8326,-12.1,34.509,30.256,19.357,18.538,22.933,29.809,34.37
-4.1652,-11.179,34.04,31.307,19.856,18.342,22.452,29.187,34.45
-3.5862,-10.214,33.5,32.278,20.446,18.181,21.989,28.566,34.405
-3.0959,-9.232,32.903,33.145,21.128,18.059,21.545,27.95,34.245
-2.6905,-8.2569,32.267,33.886,21.899,17.979,21.12,27.342,33.984
-2.3631,-7.3112,31.605,34.483,22.757,17.945,20.715,26.743,33.635
-2.1046,-6.4149,30.932,34.927,23.694,17.961,20.331,26.156,33.214
-1.9096,-5.585,30.251,35.214,24.702,18.032,19.969,25.582,32.732
-1.7711,-4.8326,29.569,35.344,25.769,18.162,19.63,25.021,32.201
-1.6819,-4.1652,28.89,35.325,26.881,18.355,19.315,24.475,31.633
-1.6355,-3.5862,28.219,35.167,28.017,18.614,19.027,23.945,31.038
-1.6253,-3.0959,27.558,34.89,29.151,18.945,18.767,23.43,30.427
-1.6454,-2.6905,26.91,34.509,30.256,19.357,18.538,22.933,29.809
-1.6914,-2.3631,26.275,34.04,31.307,19.856,18.342,22.452,29.187
-1.7596,-2.1046,25.655,33.5,32.278,20.446,18.181,21.989,28.566
-1.8466,-1.9096,25.05,32.903,33.145,21.128,18.059,21.545,27.95
-1.9497,-1.7711,24.461,32.267,33.886,21.899,17.979,21.12,27.342
-2.067,-1.6819,23.889,31.605,34.483,22.757,17.945,20.715,26.743
-2.1969,-1.6355,23.333,30.932,34.927,23.694,17.961,20.331,26.156
-2.3386,-1.6253,22.793,30.251,35.214,24.702,18.032,19.969,25.582
-2.4915,-1.6454,22.271,29.569,35.344,25.769,18.162,19.63,25.021
-2.6553,-1.6914,21.765,28.89,35.325,26.881,18.355,19.315,24.475
-2.8299,-1.7596,21.277,28.219,35.167,28.017,18.614,19.027,23.945
-3.0156,-1.8466,20.806,27.558,34.89,29.151,18.945,18.767,23.43
-3.213,-1.9497,20.353,26.91,34.509,30.256,19.357,18.538,22.933
-3.4229,-2.067,19.919,26.275,34.04,31.307,19.856,18.342,22.452
